# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Ahmedabad, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
8742cea2effffff,22.95087,72.48815,37,126.1
8742cea2effffff,22.95087,72.48815,38,79.9
8742cea2effffff,22.95087,72.48815,39,69.5
8742cea2effffff,22.95087,72.48815,40,69.6
8742cea2effffff,22.95087,72.48815,41,74.7
8742cea40ffffff,22.97424,72.63619,0,136.4
8742cea40ffffff,22.97424,72.63619,1,110.9
8742cea40ffffff,22.97424,72.63619,2,108.0
8742cea40ffffff,22.97424,72.63619,3,85.9
8742cea40ffffff,22.97424,72.63619,4,74.4
8742cea40ffffff,22.97424,72.63619,5,62.9
8742cea40ffffff,22.97424,72.63619,6,63.3
8742cea40ffffff,22.97424,72.63619,7,64.6
8742cea40ffffff,22.97424,72.63619,8,74.5
8742cea40ffffff,22.97424,72.63619,9,122.3
8742cea40ffffff,22.97424,72.63619,10,129.2
8742cea40ffffff,22.97424,72.63619,11,111.1
8742cea40ffffff,22.97424,72.63619,12,119.8
8742cea40ffffff,22.97424,72.63619,13,98.4
8742cea40ffffff,22.97424,72.63619,14,85.4
8742cea40ffffff,22.97424,72.63619,15,82.5
8742cea40ffffff,22.97424,72.63619,16,79.8
8742cea40ffffff,22.97424,72.63619,17,70.4
8742cea40ffffff,22.97424,72.63619,18,66.4
8742cea40ffffff,22.97424,72.63619,19,62.9
8742cea40ffffff,22.97424,72.63619,20,75.7
8742cea40ffffff,22.97424,72.63619,21,114.2
8742cea40ffffff,22.97424,72.63619,22,129.2
8742cea40ffffff,22.97424,72.63619,23,120.4
8742cea40ffffff,22.97424,72.63619,24,118.2
8742cea40ffffff,22.97424,72.63619,25,90.9
8742cea40ffffff,22.97424,72.63619,26,90.2
8742cea40ffffff,22.97424,72.63619,27,84.9
8742cea40ffffff,22.97424,72.63619,28,87.4
8742cea40ffffff,22.97424,72.63619,29,75.1
8742cea40ffffff,22.97424,72.63619,30,72.2
8742cea40ffffff,22.97424,72.63619,31,68.5
8742cea40ffffff,22.97424,72.63619,32,75.0
8742cea40ffffff,22.97424,72.63619,33,105.9
8742cea40ffffff,22.97424,72.63619,34,133.8
8742cea40ffffff,22.97424,72.63619,35,104.6
8742cea40ffffff,22.97424,72.63619,36,124.4
8742cea40ffffff,22.97424,72.63619,37,133.9
8742cea40ffffff,22.97424,72.63619,38,90.8
8742cea40ffffff,22.97424,72.63619,39,83.1
8742cea40ffffff,22.97424,72.63619,40,76.6
8742cea40ffffff,22.97424,72.63619,41,78.3
8742cea41ffffff,22.98339,72.65779,0,136.4
8742cea41ffffff,22.98339,72.65779,1,110.9
8742cea41ffffff,22.98339,72.65779,2,108.0
8742cea41ffffff,22.98339,72.65779,3,85.9
8742cea41ffffff,22.98339,72.65779,4,74.4
8742cea41ffffff,22.98339,72.65779,5,62.9
8742cea41ffffff,22.98339,72.65779,6,63.3
8742cea41ffffff,22.98339,72.65779,7,64.6
8742cea41ffffff,22.98339,72.65779,8,74.5
8742cea41ffffff,22.98339,72.65779,9,122.3
8742cea41ffffff,22.98339,72.65779,10,129.2
8742cea41ffffff,22.98339,72.65779,11,111.1
8742cea41ffffff,22.98339,72.65779,12,119.8
8742cea41ffffff,22.98339,72.65779,13,98.4
8742cea41ffffff,22.98339,72.65779,14,85.4
